PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
3828,3997,Socket Thread,192.168.68.129,157.240.30.35,57870,443,firefox-www.facebook.com,6
3828,3997,Socket Thread,192.168.68.129,65.9.94.226,50268,443,firefox-dhvec2cjwpfyn.cloudfront.net,6
3828,3997,Socket Thread,192.168.68.129,185.64.189.112,58884,443,firefox-hbopenbid.pubmatic.com,6
3828,3997,Socket Thread,192.168.68.129,35.186.253.211,47306,443,firefox-rtb.openx.net,6
3828,3997,Socket Thread,192.168.68.129,65.9.9.197,58488,443,firefox-aax.amazon-adsystem.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,59938,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,59994,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,37.252.171.149,51976,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,67.220.228.201,55222,443,firefox-aax-eu.amazon-adsystem.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.97,48066,443,firefox-11b4cf27877da5becd5cf12ee429a6e1.safeframe.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,188.92.40.106,59916,443,firefox-content.livesportmedia.eu,6
3828,3997,Socket Thread,192.168.68.129,142.251.37.97,45128,443,firefox-616952f6673948097facdc08472b7c4a.safeframe.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,185.64.190.79,46288,443,firefox-image8.pubmatic.com,6
3828,3997,Socket Thread,192.168.68.129,188.92.40.100,55656,443,firefox-local-global.flashscore.ninja,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,43136,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,142.251.37.118,50802,443,firefox-i.ytimg.com,6
3828,3997,Socket Thread,192.168.68.129,104.18.36.155,36168,443,firefox-htlb.casalemedia.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,44712,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,39980,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.78,58794,443,firefox-www.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,44678,443,firefox-googleads.g.doubleclick.net,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,14184,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,52842,53,code,0
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,44358,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,37.252.171.53,55252,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,42952,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,36882,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.98,34552,443,firefox-pagead2.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.129,57310,443,firefox-tpc.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,23.73.141.118,50492,443,firefox-widgets.outbrain.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,36900,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,213.227.153.228,56424,443,firefox-b1t-eudc1.zemanta.com,6
3828,3997,Socket Thread,192.168.68.129,213.227.153.227,37104,443,firefox-b1-eudc1.zemanta.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,59200,443,firefox-pagead2.googlesyndication.com,6
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,13992,53,Discord,0
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,59803,53,Discord,0
12427,12431,Chrome_ChildIOT,192.168.68.129,162.159.135.234,57602,443,Discord,6
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,35377,53,Discord,0
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,60017,53,Discord,0
12427,12431,Chrome_ChildIOT,192.168.68.129,162.159.134.233,49692,443,Discord,0
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,53500,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,39964,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,48674,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.78,42364,443,firefox-www.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.74,44972,443,firefox-jnn-pa.googleapis.com,6
3828,3997,Socket Thread,192.168.68.129,31.30.189.205,57182,443,firefox-rr2---sn-8vq54voxj1-cg9l.googlevideo.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,15912,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,56714,53,code,0
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,52548,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,56560,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,37556,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,57376,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,185.89.210.20,37212,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,41050,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,185.235.86.204,53106,443,firefox-ag.gbc.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,173.194.10.138,37596,443,firefox-rr5---sn-2gb7snez.googlevideo.com,6
3828,3997,Socket Thread,192.168.68.129,185.235.87.72,45684,443,firefox-gem.gbc.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,23.73.141.89,36324,443,firefox-t.teads.tv,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.13,52758,443,firefox-gum.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,52562,443,firefox-securepubads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,3.33.220.150,50744,443,firefox-match.adsrvr.org,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.11,58864,443,firefox-dis.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,53890,443,firefox-securepubads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,95.100.146.43,39948,443,firefox-cdn.doubleverify.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.134,40838,443,firefox-s0.2mdn.net,6
3828,3997,Socket Thread,192.168.68.129,130.211.44.5,52982,443,firefox-rtb0.doubleverify.com,6
3828,3997,Socket Thread,192.168.68.129,65.9.95.72,42584,443,firefox-cdn.pathtosuccess.global,6
3828,3997,Socket Thread,192.168.68.129,142.251.37.110,58470,443,firefox-play.google.com,6
3828,3997,Socket Thread,192.168.68.129,130.211.44.5,52446,443,firefox-rtbc-ew1.doubleverify.com,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,57282,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,55986,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,42156,443,firefox-pb-ing.ccgateway.net,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,32403,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,23376,53,code,0
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,52264,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,53262,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,185.89.210.20,50062,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,53472,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,58914,443,firefox-securepubads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,59764,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,23.73.141.118,35570,443,firefox-widgets.outbrain.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,45884,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,213.227.153.228,44036,443,firefox-b1t-eudc1.zemanta.com,6
3828,3997,Socket Thread,192.168.68.129,213.227.153.227,43212,443,firefox-b1-eudc1.zemanta.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.110,38788,443,firefox-accounts.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,42770,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.78,38218,443,firefox-www.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,31.30.189.206,42782,443,firefox-rr3---sn-8vq54voxj1-cg9l.googlevideo.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,57986,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,53924,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,42000,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,185.89.210.20,60792,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,55240,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.98,34524,443,firefox-securepubads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.97,45824,443,firefox-tpc.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,32818,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,173.194.10.134,40376,443,firefox-rr1---sn-2gb7snez.googlevideo.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,6963,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,60181,53,code,0
3828,3997,Socket Thread,192.168.68.129,142.251.36.138,47092,443,firefox-jnn-pa.googleapis.com,6
3828,3997,Socket Thread,192.168.68.129,31.30.189.206,44540,443,firefox-rr3---sn-8vq54voxj1-cg9l.googlevideo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.66,47092,443,firefox-pagead2.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.102,44592,443,firefox-ad.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,50430,443,firefox-www.vut.cz,6
594,594,NetworkManager,192.168.68.129,185.125.190.48,53272,80,NetworkManager,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,23238,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,1765,53,code,0
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,48612,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,40226,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,51342,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,56686,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,185.89.210.20,50216,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.97,48834,443,firefox-tpc.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,60180,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,58286,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,39557,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,59412,53,code,0
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,47506,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.66,54218,443,firefox-googleads.g.doubleclick.net,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,21671,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,8074,53,code,0
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,41708,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,38120,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,31.30.189.206,55244,443,firefox-rr3---sn-8vq54voxj1-cg9l.googlevideo.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.74,53084,443,firefox-jnn-pa.googleapis.com,6
3828,3997,Socket Thread,192.168.68.129,185.89.210.20,58566,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,52.223.6.21,40102,443,firefox-direct.adsrvr.org,6
3828,3997,Socket Thread,192.168.68.129,2.23.9.94,58916,443,firefox-a.teads.tv,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,56542,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,52800,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.97,39210,443,firefox-tpc.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.66,42626,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,65.9.98.75,47184,443,firefox-c.amazon-adsystem.com,6
3828,3997,Socket Thread,192.168.68.129,52.95.115.196,60528,443,firefox-aax-eu.amazon-adsystem.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.131,55642,443,firefox-www.google.cz,6
3828,3997,Socket Thread,192.168.68.129,37.157.3.26,42514,443,firefox-track.adform.net,6
3828,3997,Socket Thread,192.168.68.129,31.30.189.205,41534,443,firefox-rr2---sn-8vq54voxj1-cg9l.googlevideo.com,6
3828,3997,Socket Thread,192.168.68.129,37.157.2.250,43424,443,firefox-s1.adform.net,6
3828,3997,Socket Thread,192.168.68.129,65.9.94.2,34358,443,firefox-d3npqh4jv0zmp7.cloudfront.net,6
3828,3997,Socket Thread,192.168.68.129,34.102.143.98,49388,443,firefox-ox-rtb-europe-west2.openx.net,6
3828,3997,Socket Thread,192.168.68.129,35.244.159.8,47538,443,firefox-us-u.openx.net,6
3828,3997,Socket Thread,192.168.68.129,65.9.95.31,50738,443,firefox-tungsten-service.prod.eu.adsqtungsten.a9.amazon.dev,6
3828,3997,Socket Thread,192.168.68.129,3.254.239.147,52680,443,firefox-sq-tungsten-ts-eu.amazon-adsystem.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.78,38930,443,firefox-www.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,57222,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.78,51160,443,firefox-www.youtube.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.138,40610,443,firefox-jnn-pa.googleapis.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,23673,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,30556,53,code,0
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,59398,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,38818,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,53183,53,code,0
3828,3997,Socket Thread,192.168.68.129,173.194.10.138,37262,443,firefox-rr5---sn-2gb7snez.googlevideo.com,6
594,594,NetworkManager,192.168.68.129,91.189.91.98,50008,80,NetworkManager,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,36652,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,62536,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,25850,53,code,0
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,40864,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,65.9.9.197,33762,443,firefox-aax.amazon-adsystem.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,31074,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,49139,53,code,0
3828,3997,Socket Thread,192.168.68.129,3.124.64.248,49350,443,firefox-tlx.3lift.com,6
3828,3997,Socket Thread,192.168.68.129,18.200.164.92,44122,443,firefox-g2.gumgum.com,6
3828,3997,Socket Thread,192.168.68.129,69.173.144.137,47150,443,firefox-prebid-server.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,54.70.182.119,58288,443,firefox-pb-ing.ccgateway.net,6
3828,3997,Socket Thread,192.168.68.129,37.252.171.53,52162,443,firefox-ib.adnxs.com,6
3828,3997,Socket Thread,192.168.68.129,185.64.189.112,59010,443,firefox-hbopenbid.pubmatic.com,6
3828,3997,Socket Thread,192.168.68.129,18.157.107.160,52784,443,firefox-krk2.kargo.com,6
3828,3997,Socket Thread,192.168.68.129,52.223.6.21,44120,443,firefox-direct.adsrvr.org,6
3828,3997,Socket Thread,192.168.68.129,178.250.7.10,52456,443,firefox-bidder.criteo.com,6
3828,3997,Socket Thread,192.168.68.129,35.227.252.103,52268,443,firefox-rtb.openx.net,6
3828,3997,Socket Thread,192.168.68.129,69.173.156.139,52498,443,firefox-fastlane.rubiconproject.com,6
3828,3997,Socket Thread,192.168.68.129,2.23.9.94,53966,443,firefox-a.teads.tv,6
3828,3997,Socket Thread,192.168.68.129,23.20.10.163,37974,443,firefox-exchange.postrelease.com,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.130,40178,443,firefox-securepubads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.66,42668,443,firefox-googleads.g.doubleclick.net,6
3828,3997,Socket Thread,192.168.68.129,142.251.36.97,47228,443,firefox-tpc.googlesyndication.com,6
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,33472,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,37.157.5.84,56000,443,firefox-track.adform.net,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,52029,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,30470,53,code,0
3828,3997,Socket Thread,192.168.68.129,147.229.2.90,48624,443,firefox-www.vut.cz,6
3828,3997,Socket Thread,192.168.68.129,157.240.30.35,39210,443,firefox-www.facebook.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,43584,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,44921,53,code,0
594,594,NetworkManager,192.168.68.129,185.125.190.48,39550,80,NetworkManager,6
594,594,NetworkManager,192.168.175.194,192.168.175.128,68,67,NetworkManager,0
594,594,NetworkManager,192.168.175.194,91.189.91.48,39070,80,NetworkManager,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,43322,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,36592,53,code,0
6896,6900,Chrome_ChildIOT,192.168.175.194,20.42.73.28,50552,443,code,6
3828,3997,Socket Thread,192.168.175.194,140.82.121.4,38352,443,firefox-github.com,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,35989,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,56781,53,code,0
6896,6900,Chrome_ChildIOT,192.168.175.194,20.42.73.28,45608,443,code,6
3828,3997,Socket Thread,192.168.175.194,31.30.189.206,53934,443,firefox-rr3---sn-8vq54voxj1-cg9l.googlevideo.com,6
3828,3997,Socket Thread,192.168.175.194,147.229.2.90,46814,443,firefox-www.vut.cz,6
544367990,3748643,,35.156.239.228,125.15.0.0,43952,51002,-i.ytimg.com,0
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,51183,53,Discord,0
12427,12431,Chrome_ChildIOT,127.0.0.1,127.0.0.53,38602,53,Discord,0
12427,12431,Chrome_ChildIOT,192.168.175.194,162.159.136.234,50086,443,Discord,6
3828,3997,Socket Thread,192.168.175.194,142.251.36.130,36588,443,firefox-googleads.g.doubleclick.net,6
1462,1462,cups-browsed,127.0.0.1,127.0.0.53,59065,53,cups-browsed,0
1462,1462,cups-browsed,127.0.0.1,127.0.0.53,43623,53,cups-browsed,0
3828,3997,Socket Thread,192.168.175.194,188.92.40.100,51514,443,firefox-local-global.flashscore.ninja,6
3828,3997,Socket Thread,192.168.175.194,147.229.2.90,36946,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,51245,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,46322,53,code,0
3828,3997,Socket Thread,192.168.175.194,147.229.2.90,57122,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,54891,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,1917,53,code,0
3828,3997,Socket Thread,192.168.175.194,142.251.36.100,52106,443,firefox-www.google.com,6
3828,3997,Socket Thread,192.168.175.194,178.250.7.17,43472,443,firefox-csm.fr3.eu.criteo.net,6
3828,3997,Socket Thread,192.168.175.194,142.251.36.97,58496,443,firefox-lh3.googleusercontent.com,6
3828,3997,Socket Thread,192.168.175.194,93.185.108.154,47856,443,firefox-www.betarena.cz,6
3828,3997,Socket Thread,192.168.175.194,93.185.108.154,47934,443,firefox-www.betarena.cz,6
3828,3997,Socket Thread,192.168.175.194,142.251.37.104,34964,443,firefox-www.googletagmanager.com,6
3828,3997,Socket Thread,192.168.175.194,216.239.34.36,52090,443,firefox-region1.google-analytics.com,6
3828,3997,Socket Thread,192.168.175.194,147.229.2.90,36888,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,9267,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,36106,53,code,0
3828,3997,Socket Thread,192.168.175.194,147.229.2.90,54782,443,firefox-www.vut.cz,6
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,45561,53,code,0
6896,6900,Chrome_ChildIOT,127.0.0.1,127.0.0.53,44738,53,code,0
3828,3997,Socket Thread,192.168.175.194,104.18.37.228,44414,443,firefox-chat.openai.com,6
3828,3997,Socket Thread,192.168.175.194,104.18.32.115,35648,443,firefox-ab.chatgpt.com,6
